      496.000
     0.189883  6.17421e+18      5029.23      5136.78  0.000153076
     0.209408  5.06694e+18      4284.49      5047.89  0.000132840
     0.228931  4.19822e+18      3633.27      4973.40  0.000114461
     0.248441  3.49513e+18      3068.16      4911.19  9.79935e-05
     0.267938  2.92029e+18      2581.14      4859.47  8.34131e-05
     0.287425  2.44818e+18      2164.01      4816.59  7.06378e-05
     0.306907  2.05898e+18      1808.75      4781.24  5.95460e-05
     0.326384  1.73658e+18      1507.65      4752.28  4.99901e-05
     0.345862  1.46778e+18      1253.38      4728.33  4.18100e-05
     0.365347  1.24213e+18      1039.42      4707.69  3.48533e-05
     0.384841  1.05158e+18      860.011      4688.31  2.89747e-05
     0.404348  8.89454e+17      709.992      4667.97  2.40355e-05
     0.423878  7.50848e+17      584.806      4645.32  1.99009e-05
     0.443444  6.32931e+17      480.505      4621.76  1.64391e-05
     0.463052  5.33347e+17      393.848      4599.57  1.35401e-05
     0.482712  4.49212e+17      322.057      4579.46  1.11196e-05
     0.502438  3.77936e+17      262.776      4558.21  9.11430e-06
     0.522242  3.17633e+17      214.034      4533.13  7.46519e-06
     0.542041  2.67412e+17      174.200      4505.75  6.11476e-06
     0.561835  2.25858e+17      141.657      4475.54  5.00948e-06
     0.581630  1.91704e+17      115.032      4442.31  4.10143e-06
     0.601438  1.64139e+17      93.2423      4408.77  3.35152e-06
     0.621270  1.42135e+17      75.4608      4378.79  2.73175e-06
     0.641042  1.24707e+17      61.0573      4355.22  2.22265e-06
     0.660860  1.10843e+17      49.3743      4337.91  1.80479e-06
     0.680727  9.99863e+16      39.9085      4328.73  1.46238e-06
     0.700642  9.15232e+16      32.2400      4326.86  1.18268e-06
     0.720594  8.50027e+16      26.0335      4329.22  9.55300e-07
     0.740572  7.99054e+16      21.0206      4333.10  7.71259e-07
     0.760567  7.58289e+16      16.9777      4338.99  6.22570e-07
     0.780566  7.26151e+16      13.7250      4348.71  5.02714e-07
